"customer_id","recency","frequency","monetary","r_score","f_score","m_score","rfm_total_score","rfm_cell","segment"
13867,32,3,1005.09,4,3,3,10,"433","Potential Loyalists"
13868,8,2,3192.54,5,2,5,12,"525","Potential Loyalists"
13869,124,10,7996.87,3,5,5,13,"355","Loyal Customers"
13870,3,15,5712.08,5,5,5,15,"555","Champions"
13871,23,17,7885.85,4,5,5,14,"455","Champions"
13872,528,3,919.57,1,3,3,7,"133","At Risk"
13873,120,8,1038.92,3,5,3,11,"353","Loyal Customers"
13874,359,7,2049.15,2,4,4,10,"244","Cant Lose Them"
13875,54,14,4814.37,4,5,5,14,"455","Champions"
13876,64,1,122.70,3,1,1,5,"311","Promising"
13877,87,3,449.68,3,3,2,8,"332","Promising"
13878,55,4,2416.90,4,4,4,12,"444","Champions"
13879,646,1,395.50,1,1,2,4,"112","Lost"
13880,22,17,4293.86,4,5,5,14,"455","Champions"
13881,4,43,45179.10,5,5,5,15,"555","Champions"
13882,3,5,1191.13,5,4,3,12,"543","Champions"
13883,11,14,6535.37,5,5,5,15,"555","Champions"
13884,8,10,1825.03,5,5,4,14,"554","Champions"
13885,190,2,506.80,2,2,2,6,"222","Needs Attention"
13886,72,1,243.56,3,1,1,5,"311","Promising"
13887,205,1,349.55,2,1,2,5,"212","About To Sleep"
13888,120,7,2001.59,3,4,4,11,"344","Loyal Customers"
13889,93,6,1991.23,3,4,4,11,"344","Loyal Customers"
13890,2,14,2927.38,5,5,5,15,"555","Champions"
13891,379,3,859.21,2,3,3,8,"233","Needs Attention"
13892,27,6,1267.65,4,4,4,12,"444","Champions"
13893,298,1,821.10,2,1,3,6,"213","About To Sleep"
13894,24,3,564.62,4,3,2,9,"432","Potential Loyalists"
13895,29,6,4008.52,4,4,5,13,"445","Champions"
13896,626,1,388.55,1,1,2,4,"112","Lost"
13897,51,3,1160.72,4,3,3,10,"433","Potential Loyalists"
13898,326,2,686.40,2,3,3,8,"233","Needs Attention"
13899,17,2,388.52,5,2,2,9,"522","Potential Loyalists"
13900,184,6,1610.59,3,4,4,11,"344","Loyal Customers"
13901,73,15,5676.34,3,5,5,13,"355","Loyal Customers"
13902,633,5,34023.26,1,4,5,10,"145","Cant Lose Them"
13903,401,1,165.45,2,2,1,5,"221","Needs Attention"
13904,38,2,332.64,4,2,2,8,"422","Potential Loyalists"
13905,733,1,312.65,1,1,2,4,"112","Lost"
13906,410,1,42.00,1,1,1,3,"111","Lost"
13907,692,1,136.80,1,2,1,4,"121","Lost"
13908,80,4,2369.55,3,4,4,11,"344","Loyal Customers"
13909,424,2,282.85,1,2,1,4,"121","Lost"
13911,58,20,4234.99,4,5,5,14,"455","Champions"
13912,424,1,124.95,1,1,1,3,"111","Lost"
13913,507,1,42.22,1,1,1,3,"111","Lost"
13914,12,2,626.45,5,2,3,10,"523","Potential Loyalists"
13915,395,1,70.80,2,1,1,4,"211","About To Sleep"
13916,464,4,1275.81,1,4,4,9,"144","Cant Lose Them"
13917,50,2,272.04,4,2,1,7,"421","Potential Loyalists"
13918,50,2,1212.84,4,2,4,10,"424","Potential Loyalists"
13919,60,4,1252.68,3,4,4,11,"344","Loyal Customers"
13920,432,4,1774.68,1,4,4,9,"144","Cant Lose Them"
13921,403,4,730.70,2,4,3,9,"243","At Risk"
13922,352,3,865.20,2,3,3,8,"233","Needs Attention"
13923,54,1,351.13,4,1,2,7,"412","New Customers"
13924,2,6,1838.85,5,4,4,13,"544","Champions"
13925,93,4,678.25,3,4,3,10,"343","Loyal Customers"
13926,24,1,223.85,4,2,1,7,"421","Potential Loyalists"
13927,75,2,708.26,3,2,3,8,"323","Promising"
13928,11,4,464.57,5,4,2,11,"542","Champions"
13929,170,11,3494.10,3,5,5,13,"355","Loyal Customers"
13930,58,2,337.34,4,3,2,9,"432","Potential Loyalists"
13931,96,11,5257.38,3,5,5,13,"355","Loyal Customers"
13932,295,1,307.40,2,1,2,5,"212","About To Sleep"
13933,110,2,608.79,3,2,3,8,"323","Promising"
13934,264,1,922.10,2,1,3,6,"213","About To Sleep"
13935,597,3,6116.92,1,3,5,9,"135","At Risk"
13936,180,3,939.66,3,3,3,9,"333","Promising"
13937,170,2,880.13,3,2,3,8,"323","Promising"
13938,36,1,71.66,4,1,1,6,"411","New Customers"
13939,24,7,1560.96,4,4,4,12,"444","Champions"
13940,18,4,839.14,5,3,3,11,"533","Potential Loyalists"
13941,22,15,10027.18,4,5,5,14,"455","Champions"
13942,535,1,320.00,1,1,2,4,"112","Lost"
13943,578,1,246.54,1,1,1,3,"111","Lost"
13944,654,1,200.43,1,2,1,4,"121","Lost"
13945,395,2,854.15,2,2,3,7,"223","Needs Attention"
13946,80,6,1876.23,3,4,4,11,"344","Loyal Customers"
13947,66,1,90.60,3,1,1,5,"311","Promising"
13948,361,4,548.76,2,3,2,7,"232","Needs Attention"
13949,3,6,2427.32,5,4,4,13,"544","Champions"
13950,12,4,745.06,5,4,3,12,"543","Champions"
13951,177,3,674.45,3,3,3,9,"333","Promising"
13952,218,14,12823.52,2,5,5,12,"255","Cant Lose Them"
13953,8,12,6640.68,5,5,5,15,"555","Champions"
13954,2,2,439.92,5,2,2,9,"522","Potential Loyalists"
13955,155,3,544.07,3,3,2,8,"332","Promising"
13956,6,5,1019.27,5,4,3,12,"543","Champions"
13957,418,3,458.25,1,3,2,6,"132","At Risk"
13958,380,8,4709.23,2,5,5,12,"255","Cant Lose Them"
13959,80,6,1064.77,3,4,3,10,"343","Loyal Customers"
13960,22,2,230.22,4,2,1,7,"421","Potential Loyalists"
13961,393,1,538.40,2,1,2,5,"212","About To Sleep"
13962,22,3,362.80,4,3,2,9,"432","Potential Loyalists"
13963,309,17,2860.57,2,5,4,11,"254","Cant Lose Them"
13964,388,2,438.90,2,2,2,6,"222","Needs Attention"
13965,477,3,996.61,1,3,3,7,"133","At Risk"
13966,436,1,384.26,1,1,2,4,"112","Lost"
13967,146,2,166.30,3,2,1,6,"321","Promising"
13968,424,1,123.66,1,1,1,3,"111","Lost"
13969,8,35,12973.46,5,5,5,15,"555","Champions"
13970,387,2,846.55,2,2,3,7,"223","Needs Attention"
13971,19,14,4667.57,5,5,5,15,"555","Champions"
13972,71,2,190.25,3,3,1,7,"331","Promising"
13973,288,1,264.70,2,1,1,4,"211","About To Sleep"
13974,50,2,677.72,4,2,3,9,"423","Potential Loyalists"
13975,32,12,5256.40,4,5,5,14,"455","Champions"
13976,207,4,1192.36,2,3,3,8,"233","Needs Attention"
13977,412,1,519.81,1,1,2,4,"112","Lost"
13978,15,2,196.79,5,3,1,9,"531","Potential Loyalists"
13979,74,7,3373.63,3,4,5,12,"345","Loyal Customers"
13980,61,5,768.82,3,4,3,10,"343","Loyal Customers"
13981,416,1,331.14,1,1,2,4,"112","Lost"
13982,40,9,3954.29,4,5,5,14,"455","Champions"
13983,30,21,6753.89,4,5,5,14,"455","Champions"
13984,27,12,1893.80,4,5,4,13,"454","Champions"
13985,5,22,10020.86,5,5,5,15,"555","Champions"
13986,18,1,320.46,5,1,2,8,"512","New Customers"
13987,380,2,682.54,2,3,3,8,"233","Needs Attention"
13988,20,8,4757.80,5,5,5,15,"555","Champions"
13989,66,5,2026.06,3,4,4,11,"344","Loyal Customers"
13990,214,1,311.30,2,1,2,5,"212","About To Sleep"
13991,13,6,851.88,5,4,3,12,"543","Champions"
13992,31,3,219.50,4,3,1,8,"431","Potential Loyalists"
13993,43,19,6775.71,4,5,5,14,"455","Champions"
13994,4,6,2274.14,5,4,4,13,"544","Champions"
13995,16,14,3902.01,5,5,5,15,"555","Champions"
13996,387,2,895.76,2,2,3,7,"223","Needs Attention"
13997,520,3,376.46,1,3,2,6,"132","At Risk"
13998,447,3,566.70,1,3,2,6,"132","At Risk"
13999,11,29,9502.26,5,5,5,15,"555","Champions"
14000,212,5,2046.34,2,4,4,10,"244","Cant Lose Them"
14001,46,9,4228.85,4,5,5,14,"455","Champions"
14002,135,2,529.73,3,2,2,7,"322","Promising"
14003,733,1,209.41,1,2,1,4,"121","Lost"
14004,44,11,6258.45,4,5,5,14,"455","Champions"
14005,10,5,2874.72,5,4,4,13,"544","Champions"
14006,116,7,2196.67,3,4,4,11,"344","Loyal Customers"
14007,513,1,79.48,1,1,1,3,"111","Lost"
14008,433,1,509.04,1,1,2,4,"112","Lost"
14009,199,3,1099.91,2,3,3,8,"233","Needs Attention"
14010,566,2,445.15,1,2,2,5,"122","Lost"
14011,481,2,457.82,1,2,2,5,"122","Lost"
14012,278,1,328.80,2,1,2,5,"212","About To Sleep"
14013,111,5,1084.57,3,4,3,10,"343","Loyal Customers"
14014,78,3,1948.21,3,3,4,10,"334","Promising"
14015,53,1,917.34,4,1,3,8,"413","New Customers"
14016,162,11,11403.41,3,5,5,13,"355","Loyal Customers"
14017,572,1,229.75,1,2,1,4,"121","Lost"
14018,646,1,367.15,1,1,2,4,"112","Lost"
14019,47,3,1421.61,4,3,4,11,"434","Potential Loyalists"
14020,17,4,1249.01,5,4,4,13,"544","Champions"
14021,156,7,1716.58,3,4,4,11,"344","Loyal Customers"
14022,226,2,792.15,2,2,3,7,"223","Needs Attention"
14023,8,2,584.07,5,3,2,10,"532","Potential Loyalists"
14024,122,3,645.74,3,3,3,9,"333","Promising"
14025,465,8,4057.90,1,4,5,10,"145","Cant Lose Them"
14026,471,2,713.11,1,2,3,6,"123","Hibernating"
14027,61,1,104.82,3,1,1,5,"311","Promising"
14028,551,3,10396.50,1,3,5,9,"135","At Risk"
14029,64,2,467.66,3,3,2,8,"332","Promising"
14030,19,20,7521.80,5,5,5,15,"555","Champions"
14031,8,44,39019.51,5,5,5,15,"555","Champions"
14032,3,16,4546.41,5,5,5,15,"555","Champions"
14033,556,1,109.44,1,1,1,3,"111","Lost"
14034,23,3,648.89,4,3,3,10,"433","Potential Loyalists"
14035,29,9,2794.75,4,5,4,13,"454","Champions"
14036,285,1,626.65,2,1,3,6,"213","About To Sleep"
14037,177,6,836.95,3,4,3,10,"343","Loyal Customers"
14038,79,5,3069.88,3,4,5,12,"345","Loyal Customers"
14039,34,2,267.28,4,2,1,7,"421","Potential Loyalists"
14040,41,35,12523.81,4,5,5,14,"455","Champions"
14041,267,1,141.41,2,2,1,5,"221","Needs Attention"
14042,726,1,431.98,1,1,2,4,"112","Lost"
14043,492,2,302.60,1,2,2,5,"122","Lost"
14044,27,10,3073.95,4,5,5,14,"455","Champions"
14045,110,16,10986.63,3,5,5,13,"355","Loyal Customers"
14046,285,1,151.59,2,2,1,5,"221","Needs Attention"
14047,9,14,3968.11,5,5,5,15,"555","Champions"
14048,306,3,748.69,2,3,3,8,"233","Needs Attention"
14049,17,13,13023.40,5,5,5,15,"555","Champions"
14050,32,2,746.36,4,2,3,9,"423","Potential Loyalists"
14051,1,37,21770.98,5,5,5,15,"555","Champions"
14052,20,2,466.66,4,3,2,9,"432","Potential Loyalists"
14053,125,4,572.30,3,4,2,9,"342","Loyal Customers"
14054,66,1,92.46,3,1,1,5,"311","Promising"
14055,107,3,1520.96,3,3,4,10,"334","Promising"
14056,2,23,8152.71,5,5,5,15,"555","Champions"
14057,24,22,8346.66,4,5,5,14,"455","Champions"
14058,463,2,469.19,1,3,2,6,"132","At Risk"
14059,267,1,183.60,2,2,1,5,"221","Needs Attention"
14060,5,30,8898.24,5,5,5,15,"555","Champions"
14061,508,3,917.43,1,3,3,7,"133","At Risk"
14062,10,24,25585.65,5,5,5,15,"555","Champions"
14063,687,7,9471.50,1,4,5,10,"145","Cant Lose Them"
14064,30,15,3260.24,4,5,5,14,"455","Champions"
14065,390,3,891.02,2,3,3,8,"233","Needs Attention"
14066,267,1,152.55,2,2,1,5,"221","Needs Attention"
14067,64,2,374.70,3,2,2,7,"322","Promising"
14068,321,4,1516.72,2,3,4,9,"234","Needs Attention"
14069,515,2,225.81,1,3,1,5,"131","At Risk"
14070,685,1,321.60,1,1,2,4,"112","Lost"
14071,4,8,1422.75,5,5,4,14,"554","Champions"
14072,667,1,390.85,1,1,2,4,"112","Lost"
14073,33,1,151.04,4,2,1,7,"421","Potential Loyalists"
14074,624,1,219.40,1,2,1,4,"121","Lost"
14075,5,5,1724.87,5,4,4,13,"544","Champions"
14076,130,1,118.67,3,1,1,5,"311","Promising"
14077,41,6,615.08,4,4,3,11,"443","Champions"
14078,102,9,1551.82,3,5,4,12,"354","Loyal Customers"
14079,125,1,375.10,3,1,2,6,"312","Promising"
14080,33,5,1115.68,4,4,3,11,"443","Champions"
14081,303,10,4867.57,2,5,5,12,"255","Cant Lose Them"
14082,365,2,413.36,2,2,2,6,"222","Needs Attention"
14083,5,11,1082.19,5,5,3,13,"553","Champions"
14084,513,1,150.50,1,2,1,4,"121","Lost"
14085,3,32,9705.67,5,5,5,15,"555","Champions"
14086,463,1,39.95,1,1,1,3,"111","Lost"
14087,3,3,829.47,5,3,3,11,"533","Potential Loyalists"
14088,11,16,64036.80,5,5,5,15,"555","Champions"
14089,57,1,158.75,4,2,1,7,"421","Potential Loyalists"
14090,325,1,76.32,2,1,1,4,"211","About To Sleep"
14091,655,2,9530.08,1,2,5,8,"125","Hibernating"
14092,8,24,7229.45,5,5,5,15,"555","Champions"
14093,13,1,433.86,5,1,2,8,"512","New Customers"
14094,440,1,311.77,1,1,2,4,"112","Lost"
14095,723,1,2.95,1,1,1,3,"111","Lost"
14096,5,17,53258.43,5,5,5,15,"555","Champions"
14097,482,2,422.86,1,2,2,5,"122","Lost"
14098,37,1,147.35,4,2,1,7,"421","Potential Loyalists"
14099,17,20,5750.91,5,5,5,15,"555","Champions"
14100,138,1,191.95,3,2,1,6,"321","Promising"
14101,74,13,9961.93,3,5,5,13,"355","Loyal Customers"
14102,6,5,1105.88,5,4,3,12,"543","Champions"
14104,155,5,740.53,3,4,3,10,"343","Loyal Customers"
14105,240,5,5988.83,2,4,5,11,"245","Cant Lose Them"
14106,738,1,214.80,1,2,1,4,"121","Lost"
14107,52,11,4877.30,4,5,5,14,"455","Champions"
14108,31,4,1044.96,4,4,3,11,"443","Champions"
14109,73,1,144.20,3,2,1,6,"321","Promising"
14110,4,33,12987.95,5,5,5,15,"555","Champions"
14111,15,4,692.85,5,4,3,12,"543","Champions"
14112,23,13,5834.59,4,5,5,14,"455","Champions"
14113,4,16,7092.61,5,5,5,15,"555","Champions"
14114,274,7,1364.09,2,4,4,10,"244","Cant Lose Them"
14115,502,2,622.67,1,2,3,6,"123","Hibernating"
14116,20,5,1382.74,4,4,4,12,"444","Champions"
14117,144,1,90.00,3,1,1,5,"311","Promising"
14118,429,1,458.45,1,1,2,4,"112","Lost"
14119,376,2,183.37,2,2,1,5,"221","Needs Attention"
14121,4,4,2780.15,5,4,4,13,"544","Champions"
14122,407,3,362.42,2,3,2,7,"232","Needs Attention"
14123,734,1,436.18,1,1,2,4,"112","Lost"
14124,85,1,419.58,3,1,2,6,"312","Promising"
14125,11,3,2720.63,5,3,4,12,"534","Potential Loyalists"
14126,8,4,1172.46,5,3,3,11,"533","Potential Loyalists"
14127,123,6,1900.08,3,4,4,11,"344","Loyal Customers"
14128,61,3,924.21,3,3,3,9,"333","Promising"
14129,2,9,2591.34,5,5,4,14,"554","Champions"
14130,320,4,1858.77,2,4,4,10,"244","Cant Lose Them"
14131,649,1,168.22,1,2,1,4,"121","Lost"
14132,3,11,3586.03,5,5,5,15,"555","Champions"
14133,130,4,911.14,3,3,3,9,"333","Promising"
14134,383,15,11123.35,2,5,5,12,"255","Cant Lose Them"
14135,2,24,8839.67,5,5,5,15,"555","Champions"
14136,401,5,1570.81,2,4,4,10,"244","Cant Lose Them"
14137,696,1,332.70,1,1,2,4,"112","Lost"
14138,2,2,965.88,5,2,3,10,"523","Potential Loyalists"
14139,47,4,1086.80,4,3,3,10,"433","Potential Loyalists"
14140,4,2,935.05,5,2,3,10,"523","Potential Loyalists"
14141,3,4,915.13,5,3,3,11,"533","Potential Loyalists"
14142,374,2,671.34,2,3,3,8,"233","Needs Attention"
14143,134,1,115.80,3,1,1,5,"311","Promising"
14144,487,1,30.60,1,1,1,3,"111","Lost"
14145,47,7,7600.05,4,4,5,13,"445","Champions"
14146,9,12,9450.30,5,5,5,15,"555","Champions"
14147,79,9,2590.20,3,5,4,12,"354","Loyal Customers"
14148,234,2,466.29,2,3,2,7,"232","Needs Attention"
14149,221,1,446.62,2,1,2,5,"212","About To Sleep"
14150,36,2,658.64,4,2,3,9,"423","Potential Loyalists"
14151,674,2,679.45,1,2,3,6,"123","Hibernating"
14152,76,7,1997.34,3,4,4,11,"344","Loyal Customers"
14153,484,1,233.40,1,1,1,3,"111","Lost"
14154,240,8,6460.70,2,5,5,12,"255","Cant Lose Them"
14155,267,1,118.75,2,1,1,4,"211","About To Sleep"
14156,10,145,304719.88,5,5,5,15,"555","Champions"
14157,20,5,978.69,4,4,3,11,"443","Champions"
14158,41,1,507.66,4,1,2,7,"412","New Customers"
14159,20,20,7849.58,5,5,5,15,"555","Champions"
14160,611,7,8421.47,1,4,5,10,"145","Cant Lose Them"
14161,216,7,2996.93,2,4,5,11,"245","Cant Lose Them"
14162,174,2,289.36,3,2,2,7,"322","Promising"
14163,88,5,2594.62,3,4,4,11,"344","Loyal Customers"
14164,71,2,1631.77,3,3,4,10,"334","Promising"
14165,276,1,120.44,2,1,1,4,"211","About To Sleep"
14166,506,2,251.15,1,2,1,4,"121","Lost"
14167,40,8,1274.29,4,4,4,12,"444","Champions"
14168,421,2,370.45,1,3,2,6,"132","At Risk"
14169,431,2,613.11,1,2,3,6,"123","Hibernating"
14170,376,3,570.18,2,3,2,7,"232","Needs Attention"
14171,99,2,498.79,3,3,2,8,"332","Promising"
14172,606,3,369.02,1,3,2,6,"132","At Risk"
14173,11,6,586.00,5,4,2,11,"542","Champions"
14174,34,1,134.46,4,1,1,6,"411","New Customers"
14175,60,8,7678.88,3,4,5,12,"345","Loyal Customers"
14176,298,5,756.46,2,4,3,9,"243","At Risk"
14177,87,13,2209.69,3,5,4,12,"354","Loyal Customers"
14178,9,7,1580.26,5,4,4,13,"544","Champions"
14179,41,2,701.57,4,2,3,9,"423","Potential Loyalists"
14180,11,33,6117.50,5,5,5,15,"555","Champions"
14181,411,2,308.35,1,2,2,5,"122","Lost"
14182,444,4,678.77,1,4,3,8,"143","At Risk"
14183,412,2,278.34,1,2,1,4,"121","Lost"
14184,67,1,452.89,3,1,2,6,"312","Promising"
14185,332,1,197.65,2,2,1,5,"221","Needs Attention"
14186,428,5,1550.63,1,4,4,9,"144","Cant Lose Them"
14187,474,1,123.50,1,1,1,3,"111","Lost"
14188,31,6,2054.36,4,4,4,12,"444","Champions"
14189,3,16,5503.15,5,5,5,15,"555","Champions"
14190,667,1,79.90,1,1,1,3,"111","Lost"
14191,2,15,4817.66,5,5,5,15,"555","Champions"
14192,389,1,293.74,2,1,2,5,"212","About To Sleep"
14193,68,3,1210.19,3,3,4,10,"334","Promising"
14194,5,36,18670.59,5,5,5,15,"555","Champions"
14195,202,6,2615.60,2,4,4,10,"244","Cant Lose Them"
14196,107,1,335.52,3,1,2,6,"312","Promising"
14197,411,1,390.05,1,1,2,4,"112","Lost"
14198,19,9,1569.73,5,5,4,14,"554","Champions"
14199,219,4,1091.70,2,4,3,9,"243","At Risk"
14200,618,1,379.20,1,1,2,4,"112","Lost"
14201,61,10,1193.54,3,5,3,11,"353","Loyal Customers"
14202,382,3,847.76,2,3,3,8,"233","Needs Attention"
14203,398,1,339.34,2,1,2,5,"212","About To Sleep"
14204,3,4,1024.83,5,3,3,11,"533","Potential Loyalists"
14205,17,9,2414.20,5,5,4,14,"554","Champions"
14206,240,3,1185.01,2,3,3,8,"233","Needs Attention"
14207,688,1,157.80,1,2,1,4,"121","Lost"
14208,95,2,567.05,3,2,2,7,"322","Promising"
14209,11,15,4993.27,5,5,5,15,"555","Champions"
14210,106,16,5556.57,3,5,5,13,"355","Loyal Customers"
14211,54,18,4402.29,4,5,5,14,"455","Champions"
14212,90,2,2190.14,3,2,4,9,"324","Promising"
14213,405,1,1192.20,2,1,3,6,"213","About To Sleep"
14214,31,5,1004.38,4,4,3,11,"443","Champions"
14215,12,9,3250.33,5,5,5,15,"555","Champions"
14216,4,5,2150.04,5,4,4,13,"544","Champions"
14217,2,23,3298.59,5,5,5,15,"555","Champions"
14218,43,1,169.48,4,2,1,7,"421","Potential Loyalists"
14219,5,3,633.83,5,3,3,11,"533","Potential Loyalists"
14220,248,4,1515.00,2,3,4,9,"234","Needs Attention"
14221,43,17,6517.49,4,5,5,14,"455","Champions"
14222,178,1,683.17,3,1,3,7,"313","Promising"
14223,93,3,991.13,3,3,3,9,"333","Promising"
14224,111,9,1841.71,3,5,4,12,"354","Loyal Customers"
14225,435,4,2031.07,1,4,4,9,"144","Cant Lose Them"
14226,29,6,2985.13,4,4,5,13,"445","Champions"
14227,27,15,6366.16,4,5,5,14,"455","Champions"
14228,438,3,745.50,1,3,3,7,"133","At Risk"
14229,52,7,2594.04,4,4,4,12,"444","Champions"
14230,436,3,979.80,1,3,3,7,"133","At Risk"
14231,184,4,1235.62,3,4,4,11,"344","Loyal Customers"
14232,43,5,2048.07,4,4,4,12,"444","Champions"
14233,50,7,2904.27,4,4,5,13,"445","Champions"
14234,23,4,754.12,4,3,3,10,"433","Potential Loyalists"
14235,76,9,4717.99,3,5,5,13,"355","Loyal Customers"
14236,81,5,1555.34,3,4,4,11,"344","Loyal Customers"
14237,374,2,471.14,2,3,2,7,"232","Needs Attention"
14238,327,3,434.23,2,3,2,7,"232","Needs Attention"
14239,44,21,4263.17,4,5,5,14,"455","Champions"
14240,31,3,1247.49,4,3,4,11,"434","Potential Loyalists"
14241,184,2,333.70,3,2,2,7,"322","Promising"
14242,235,2,280.55,2,2,1,5,"221","Needs Attention"
14243,9,17,7217.75,5,5,5,15,"555","Champions"
14244,661,1,366.42,1,1,2,4,"112","Lost"
14245,220,2,1693.45,2,3,4,9,"234","Needs Attention"
14246,111,3,1474.06,3,3,4,10,"334","Promising"
14247,279,5,753.56,2,4,3,9,"243","At Risk"
14248,319,3,1032.95,2,3,3,8,"233","Needs Attention"
14249,411,12,5400.46,1,5,5,11,"155","Cant Lose Them"
14250,8,3,1904.05,5,3,4,12,"534","Potential Loyalists"
14251,2,5,2879.70,5,4,4,13,"544","Champions"
14252,382,1,350.99,2,1,2,5,"212","About To Sleep"
14253,494,2,363.40,1,3,2,6,"132","At Risk"
14254,433,1,601.03,1,1,2,4,"112","Lost"
14256,261,5,2460.79,2,4,4,10,"244","Cant Lose Them"
14257,65,9,5954.45,3,5,5,13,"355","Loyal Customers"
14258,10,25,32051.34,5,5,5,15,"555","Champions"
14259,142,1,120.00,3,1,1,5,"311","Promising"
14260,472,3,824.28,1,3,3,7,"133","At Risk"
14261,51,2,1163.45,4,3,3,10,"433","Potential Loyalists"
14262,9,8,2618.23,5,4,4,13,"544","Champions"
14263,424,1,322.93,1,1,2,4,"112","Lost"
14264,155,6,1517.36,3,4,4,11,"344","Loyal Customers"
14265,110,4,1373.35,3,4,4,11,"344","Loyal Customers"
14266,429,1,40.56,1,1,1,3,"111","Lost"
14267,163,3,1516.24,3,3,4,10,"334","Promising"
14268,471,1,354.85,1,1,2,4,"112","Lost"
14269,440,1,295.73,1,1,2,4,"112","Lost"
14270,332,1,492.65,2,1,2,5,"212","About To Sleep"
14271,226,2,214.18,2,3,1,6,"231","Needs Attention"
14272,74,4,920.81,3,4,3,10,"343","Loyal Customers"
14273,52,4,559.97,4,3,2,9,"432","Potential Loyalists"
14274,687,1,256.60,1,1,1,3,"111","Lost"
14275,396,6,1189.38,2,4,3,9,"243","At Risk"
14276,99,7,2102.68,3,4,4,11,"344","Loyal Customers"
14277,16,8,16789.16,5,4,5,14,"545","Champions"
14278,410,1,205.83,1,2,1,4,"121","Lost"
14279,521,2,191.86,1,3,1,5,"131","At Risk"
14280,197,1,134.04,2,1,1,4,"211","About To Sleep"
14281,409,1,245.15,2,1,1,4,"211","About To Sleep"
14282,4,25,7250.76,5,5,5,15,"555","Champions"
14283,464,4,628.44,1,3,3,7,"133","At Risk"
14284,31,3,1299.65,4,3,4,11,"434","Potential Loyalists"
14285,22,8,3284.42,4,4,5,13,"445","Champions"
14286,24,7,8479.76,4,4,5,13,"445","Champions"
14287,9,3,176.63,5,3,1,9,"531","Potential Loyalists"
14288,214,1,426.60,2,1,2,5,"212","About To Sleep"
14289,9,6,911.26,5,4,3,12,"543","Champions"
14290,12,8,4516.56,5,4,5,14,"545","Champions"
14291,2,23,7904.10,5,5,5,15,"555","Champions"
14292,8,16,9226.25,5,5,5,15,"555","Champions"
14293,4,9,2903.01,5,5,5,15,"555","Champions"
14294,408,1,375.34,2,1,2,5,"212","About To Sleep"
14295,41,4,2352.91,4,4,4,12,"444","Champions"
14296,422,2,456.40,1,2,2,5,"122","Lost"
14297,18,4,1305.33,5,4,4,13,"544","Champions"
14298,9,82,91194.49,5,5,5,15,"555","Champions"
14299,9,27,14070.25,5,5,5,15,"555","Champions"
14300,19,1,43.20,5,1,1,7,"511","New Customers"
14301,118,4,1992.18,3,4,4,11,"344","Loyal Customers"
14302,431,3,742.90,1,3,3,7,"133","At Risk"
14303,408,2,277.94,2,2,1,5,"221","Needs Attention"
14304,223,3,1725.01,2,3,4,9,"234","Needs Attention"
14305,72,3,1858.96,3,3,4,10,"334","Promising"
14306,52,6,3151.40,4,4,5,13,"445","Champions"
14307,89,10,4287.92,3,5,5,13,"355","Loyal Customers"
14309,9,11,3780.81,5,5,5,15,"555","Champions"
14310,433,1,492.10,1,1,2,4,"112","Lost"
14311,243,2,516.45,2,2,2,6,"222","Needs Attention"
14312,47,11,3090.29,4,5,5,14,"455","Champions"
14314,107,2,229.80,3,2,1,6,"321","Promising"
14315,45,8,3197.82,4,4,5,13,"445","Champions"
14316,423,5,1370.34,1,4,4,9,"144","Cant Lose Them"
14317,65,1,508.58,3,1,2,6,"312","Promising"
14318,461,1,158.02,1,2,1,4,"121","Lost"
14319,425,1,494.85,1,1,2,4,"112","Lost"
14320,207,5,1346.75,2,4,4,10,"244","Cant Lose Them"
14321,11,7,2218.06,5,4,4,13,"544","Champions"
14322,430,4,474.10,1,4,2,7,"142","At Risk"
